ordem,entrevistado,startTime,endTime,duracao,fase
2417,15-Andre-X,00:09:11,00:09:17,00:00:06,Testing
2418,15-Andre-X,00:09:17,00:09:41,00:00:24,Mapping
2419,15-Andre-X,00:09:42,00:10:44,00:01:02,Testing
2420,15-Andre-X,00:10:44,00:10:59,00:00:15,Mapping
2421,15-Andre-X,00:10:59,00:11:44,00:00:45,Testing
2422,15-Andre-X,00:11:44,00:11:56,00:00:12,Mounting
2423,15-Andre-X,00:11:56,00:12:10,00:00:14,Mapping
2424,15-Andre-X,00:12:10,00:12:40,00:00:30,Testing
2425,15-Andre-Y,00:00:04,00:02:14,00:02:10,Mounting
2426,15-Andre-Y,00:02:15,00:02:18,00:00:03,Testing
2427,15-Andre-Y,00:02:18,00:02:23,00:00:05,Mapping
2428,15-Andre-Y,00:02:23,00:02:30,00:00:07,Testing
2429,15-Andre-Y,00:02:30,00:02:57,00:00:28,Mounting
2430,15-Andre-Y,00:02:57,00:02:59,00:00:02,Testing
2431,15-Andre-Y,00:02:59,00:03:07,00:00:08,Mounting
2432,15-Andre-Y,00:03:07,00:03:11,00:00:04,Testing
2433,15-Andre-Y,00:03:11,00:03:23,00:00:12,Mapping
2434,15-Andre-Y,00:03:23,00:03:34,00:00:11,Testing
2435,15-Andre-Y,00:03:34,00:05:28,00:01:54,Mounting
2436,15-Andre-Y,00:05:28,00:05:35,00:00:07,Testing
2437,15-Andre-Y,00:05:35,00:05:40,00:00:06,Mapping
2438,15-Andre-Y,00:05:40,00:06:33,00:00:53,Testing
2439,15-Andre-Y,00:06:33,00:06:45,00:00:12,Mapping
2440,15-Andre-Y,00:06:46,00:07:57,00:01:11,Testing
2441,15-Andre-Y,00:07:57,00:09:30,00:01:33,Mounting
2442,15-Andre-Y,00:09:30,00:09:51,00:00:22,Testing
2443,15-Andre-Y,00:09:51,00:09:59,00:00:07,Consulting
2444,15-Andre-Y,00:09:59,00:10:12,00:00:13,Testing
2445,15-Andre-Y,00:10:12,00:10:33,00:00:21,Consulting
2446,15-Andre-Y,00:10:33,00:10:43,00:00:10,Mounting
2447,15-Andre-Y,00:10:43,00:10:49,00:00:06,Testing
2448,15-Andre-Y,00:10:49,00:10:55,00:00:06,Mounting
2449,15-Andre-Y,00:10:55,00:11:02,00:00:07,Testing
2450,15-Andre-Y,00:11:02,00:11:31,00:00:29,Mapping
2451,15-Andre-Y,00:11:31,00:12:03,00:00:32,Testing
2452,16-Carlos-X,00:00:08,00:00:37,00:00:29,Mounting
2453,16-Carlos-X,00:00:37,00:01:18,00:00:41,Mapping
2454,16-Carlos-X,00:01:18,00:01:23,00:00:05,Testing
2455,16-Carlos-X,00:01:23,00:01:43,00:00:21,Mapping
2456,16-Carlos-X,00:01:43,00:01:45,00:00:01,Testing
2457,16-Carlos-X,00:01:45,00:01:57,00:00:12,Mapping
2458,16-Carlos-X,00:01:57,00:02:12,00:00:15,Testing
2459,16-Carlos-X,00:02:12,00:02:28,00:00:16,Mapping
2460,16-Carlos-X,00:02:28,00:02:30,00:00:02,Testing
2461,16-Carlos-X,00:02:30,00:02:40,00:00:10,Mapping
2462,16-Carlos-X,00:02:41,00:02:45,00:00:05,Testing
2463,16-Carlos-X,00:02:45,00:02:49,00:00:03,Mapping
2464,16-Carlos-X,00:02:49,00:03:09,00:00:21,Testing
2465,16-Carlos-X,00:03:09,00:03:26,00:00:17,Mounting
2466,16-Carlos-X,00:03:26,00:03:39,00:00:13,Mapping
2467,16-Carlos-X,00:03:39,00:03:43,00:00:05,Testing
2468,16-Carlos-X,00:03:43,00:03:46,00:00:03,Mapping
2469,16-Carlos-X,00:03:46,00:03:59,00:00:13,Testing
2470,16-Carlos-X,00:03:59,00:04:16,00:00:17,Mapping
2471,16-Carlos-X,00:04:16,00:04:24,00:00:08,Testing
2472,16-Carlos-X,00:04:24,00:04:44,00:00:20,Mapping
2473,16-Carlos-X,00:04:44,00:04:58,00:00:14,Testing
2474,16-Carlos-X,00:04:58,00:05:13,00:00:16,Mapping
2475,16-Carlos-X,00:05:13,00:05:17,00:00:03,Testing
2476,16-Carlos-X,00:05:17,00:05:19,00:00:02,Mapping
2477,16-Carlos-X,00:05:19,00:05:23,00:00:05,Mounting
2478,16-Carlos-X,00:05:24,00:05:26,00:00:03,Testing
2479,16-Carlos-X,00:05:26,00:05:42,00:00:16,Mapping
2480,16-Carlos-X,00:05:42,00:06:04,00:00:23,Testing
2481,16-Carlos-X,00:06:05,00:06:17,00:00:12,Mapping
2482,16-Carlos-X,00:06:17,00:06:32,00:00:15,Testing
2483,16-Carlos-X,00:06:31,00:06:39,00:00:08,Mapping
2484,16-Carlos-X,00:06:39,00:07:10,00:00:31,Testing
2485,16-Carlos-X,00:07:10,00:07:33,00:00:23,Mounting
2486,16-Carlos-X,00:07:33,00:07:41,00:00:08,Testing
2487,16-Carlos-X,00:07:41,00:07:49,00:00:08,Mapping
2488,16-Carlos-X,00:07:49,00:08:44,00:00:54,Testing
2489,16-Carlos-X,00:08:44,00:10:27,00:01:43,Bug
2490,16-Carlos-X,00:10:26,00:10:46,00:00:19,Mapping
2491,16-Carlos-X,00:10:46,00:10:50,00:00:04,Testing
2492,16-Carlos-X,00:10:50,00:10:52,00:00:02,Mapping
2493,16-Carlos-X,00:10:52,00:10:56,00:00:04,Testing
2494,16-Carlos-X,00:10:57,00:11:01,00:00:04,Mounting
2495,16-Carlos-X,00:11:00,00:11:30,00:00:29,Testing
2496,16-Carlos-X,00:11:30,00:11:37,00:00:08,Mapping
2497,16-Carlos-X,00:11:37,00:11:58,00:00:21,Testing
2498,16-Carlos-X,00:11:58,00:12:38,00:00:40,Mapping
2499,16-Carlos-X,00:12:38,00:12:54,00:00:16,Testing
2500,16-Carlos-X,00:12:54,00:13:01,00:00:07,Mapping
2501,16-Carlos-X,00:13:01,00:13:08,00:00:07,Testing
2502,16-Carlos-X,00:13:08,00:13:15,00:00:06,Mapping
2503,16-Carlos-X,00:13:15,00:13:26,00:00:11,Testing
2504,16-Carlos-X,00:13:26,00:13:29,00:00:03,Mapping
2505,16-Carlos-X,00:13:29,00:13:36,00:00:07,Testing
2506,16-Carlos-X,00:13:36,00:14:00,00:00:24,Mapping
2507,16-Carlos-X,00:14:01,00:14:06,00:00:05,Testing
2508,16-Carlos-X,00:14:06,00:14:36,00:00:30,Mapping
2509,16-Carlos-X,00:14:36,00:14:49,00:00:13,Testing
2510,16-Carlos-X,00:14:49,00:14:57,00:00:08,Mapping
2511,16-Carlos-X,00:14:57,00:15:23,00:00:26,Testing
2512,16-Carlos-X,00:15:23,00:15:38,00:00:15,Mapping
2513,16-Carlos-X,00:15:38,00:16:26,00:00:48,Testing
2514,16-Carlos-X,00:16:26,00:16:52,00:00:27,Mapping
2515,16-Carlos-X,00:16:52,00:16:55,00:00:03,Testing
2516,16-Carlos-X,00:16:55,00:17:09,00:00:14,Mapping
2517,16-Carlos-X,00:17:09,00:17:32,00:00:23,Testing
2518,16-Carlos-X,00:17:32,00:18:03,00:00:31,Mapping
2519,16-Carlos-X,00:18:03,00:18:14,00:00:11,Testing
2520,16-Carlos-Y,00:00:06,00:02:54,00:02:47,Mounting
2521,16-Carlos-Y,00:02:54,00:03:01,00:00:07,Planning
2522,16-Carlos-Y,00:03:01,00:03:09,00:00:08,Testing
2523,16-Carlos-Y,00:03:09,00:03:12,00:00:03,Mapping
2524,16-Carlos-Y,00:03:12,00:03:29,00:00:17,Testing
2525,16-Carlos-Y,00:03:29,00:03:44,00:00:14,Bug
2526,16-Carlos-Y,00:03:44,00:04:03,00:00:20,Mapping
2527,16-Carlos-Y,00:04:04,00:06:52,00:02:49,Mounting
2528,16-Carlos-Y,00:06:53,00:07:04,00:00:11,Testing
2529,16-Carlos-Y,00:07:04,00:08:20,00:01:16,Mounting
2530,16-Carlos-Y,00:08:20,00:08:23,00:00:03,Testing
2531,16-Carlos-Y,00:08:23,00:08:32,00:00:08,Mounting
2532,16-Carlos-Y,00:08:32,00:08:35,00:00:03,Testing
2533,16-Carlos-Y,00:08:35,00:09:05,00:00:30,Mounting
2534,16-Carlos-Y,00:09:05,00:09:14,00:00:09,Testing
2535,16-Carlos-Y,00:09:14,00:09:36,00:00:23,Mapping
2536,16-Carlos-Y,00:09:36,00:09:47,00:00:10,Testing
2537,16-Carlos-Y,00:09:47,00:09:51,00:00:04,Mapping
2538,16-Carlos-Y,00:09:51,00:09:55,00:00:04,Testing
2539,16-Carlos-Y,00:09:55,00:09:58,00:00:03,Mapping
2540,16-Carlos-Y,00:09:59,00:10:46,00:00:47,Testing
2541,16-Carlos-Y,00:10:46,00:10:51,00:00:05,Mapping
2542,16-Carlos-Y,00:10:51,00:10:58,00:00:07,Testing
2543,16-Carlos-Y,00:10:58,00:11:09,00:00:10,Mapping
2544,16-Carlos-Y,00:11:09,00:11:18,00:00:09,Testing
2545,16-Carlos-Y,00:11:18,00:11:28,00:00:10,Mapping
2546,16-Carlos-Y,00:11:28,00:12:10,00:00:42,Testing
2547,16-Carlos-Y,00:12:10,00:12:13,00:00:03,Planning
2548,16-Carlos-Y,00:12:13,00:12:20,00:00:07,Mapping
2549,16-Carlos-Y,00:12:19,00:12:28,00:00:08,Testing
2550,16-Carlos-Y,00:12:28,00:12:30,00:00:03,Mapping
2551,16-Carlos-Y,00:12:30,00:12:32,00:00:01,Testing
2552,16-Carlos-Y,00:12:32,00:12:41,00:00:09,Mapping
2553,16-Carlos-Y,00:12:41,00:13:04,00:00:23,Testing
2554,16-Carlos-Y,00:13:04,00:13:08,00:00:05,Planning
2555,16-Carlos-Y,00:13:08,00:15:03,00:01:55,Mounting
2556,16-Carlos-Y,00:15:03,00:15:11,00:00:08,Testing
2557,16-Carlos-Y,00:15:11,00:15:43,00:00:32,Mapping
2558,16-Carlos-Y,00:15:43,00:15:52,00:00:09,Testing
2559,17-Sergio-X,00:00:00,00:00:10,00:00:10,Mounting
2560,17-Sergio-X,00:00:10,00:00:24,00:00:14,Mapping
2561,17-Sergio-X,00:00:24,00:00:27,00:00:03,Testing
2562,17-Sergio-X,00:00:27,00:00:35,00:00:08,Mapping
2563,17-Sergio-X,00:00:35,00:00:38,00:00:03,Testing
2564,17-Sergio-X,00:00:38,00:00:44,00:00:06,Mapping
2565,17-Sergio-X,00:00:44,00:00:46,00:00:02,Testing
2566,17-Sergio-X,00:00:46,00:00:52,00:00:06,Mapping
2567,17-Sergio-X,00:00:52,00:00:53,00:00:02,Testing
2568,17-Sergio-X,00:00:53,00:00:55,00:00:01,Mapping
2569,17-Sergio-X,00:00:55,00:00:58,00:00:03,Testing
2570,17-Sergio-X,00:00:58,00:01:04,00:00:07,Mapping
2571,17-Sergio-X,00:01:05,00:01:07,00:00:03,Testing
2572,17-Sergio-X,00:01:07,00:01:13,00:00:06,Mapping
2573,17-Sergio-X,00:01:13,00:01:14,00:00:01,Testing
2574,17-Sergio-X,00:01:14,00:01:21,00:00:06,Mapping
2575,17-Sergio-X,00:01:21,00:01:23,00:00:02,Testing
2576,17-Sergio-X,00:01:23,00:01:34,00:00:11,Mapping
2577,17-Sergio-X,00:01:34,00:01:45,00:00:11,Testing
2578,17-Sergio-X,00:01:45,00:01:48,00:00:02,Mapping
2579,17-Sergio-X,00:01:48,00:01:52,00:00:04,Testing
2580,17-Sergio-X,00:01:52,00:01:54,00:00:02,Mapping
2581,17-Sergio-X,00:01:54,00:02:08,00:00:13,Testing
2582,17-Sergio-X,00:02:08,00:02:16,00:00:08,Mapping
2583,17-Sergio-X,00:02:16,00:02:38,00:00:22,Testing
2584,17-Sergio-X,00:02:38,00:02:48,00:00:10,Mapping
2585,17-Sergio-X,00:02:48,00:02:57,00:00:09,Testing
2586,17-Sergio-X,00:02:57,00:02:59,00:00:03,Mapping
2587,17-Sergio-X,00:02:59,00:03:02,00:00:03,Testing
2588,17-Sergio-X,00:03:02,00:03:17,00:00:15,Mounting
2589,17-Sergio-X,00:03:17,00:03:19,00:00:02,Mapping
2590,17-Sergio-X,00:03:19,00:03:22,00:00:03,Testing
2591,17-Sergio-X,00:03:22,00:03:31,00:00:09,Mapping
2592,17-Sergio-X,00:03:31,00:03:36,00:00:05,Testing
2593,17-Sergio-X,00:03:36,00:03:46,00:00:10,Mapping
2594,17-Sergio-X,00:03:46,00:03:55,00:00:09,Testing
2595,17-Sergio-X,00:03:55,00:04:00,00:00:04,Mapping
2596,17-Sergio-X,00:04:00,00:04:01,00:00:01,Testing
2597,17-Sergio-X,00:04:01,00:04:10,00:00:09,Mapping
2598,17-Sergio-X,00:04:10,00:04:21,00:00:11,Testing
2599,17-Sergio-X,00:04:21,00:04:28,00:00:07,Mapping
2600,17-Sergio-X,00:04:28,00:04:40,00:00:12,Testing
2601,17-Sergio-X,00:04:40,00:04:58,00:00:18,Mapping
2602,17-Sergio-X,00:04:58,00:05:09,00:00:11,Testing
2603,17-Sergio-X,00:05:09,00:05:17,00:00:08,Mounting
2604,17-Sergio-X,00:05:17,00:05:20,00:00:03,Testing
2605,17-Sergio-X,00:05:20,00:05:25,00:00:05,Mapping
2606,17-Sergio-X,00:05:25,00:05:41,00:00:16,Testing
2607,17-Sergio-X,00:05:41,00:05:47,00:00:06,Mapping
2608,17-Sergio-X,00:05:47,00:05:58,00:00:11,Mounting
2609,17-Sergio-X,00:05:58,00:06:06,00:00:08,Mapping
2610,17-Sergio-X,00:06:06,00:06:11,00:00:05,Testing
2611,17-Sergio-X,00:06:11,00:06:18,00:00:07,Mapping
2612,17-Sergio-X,00:06:18,00:06:23,00:00:05,Testing
2613,17-Sergio-X,00:06:23,00:06:47,00:00:24,Mapping
2614,17-Sergio-X,00:06:47,00:06:49,00:00:01,Testing
2615,17-Sergio-X,00:06:49,00:06:51,00:00:02,Mapping
2616,17-Sergio-X,00:06:51,00:06:56,00:00:05,Testing
2617,17-Sergio-X,00:06:56,00:07:05,00:00:09,Mapping
2618,17-Sergio-X,00:07:05,00:07:20,00:00:15,Testing
2619,17-Sergio-X,00:07:20,00:08:21,00:01:01,Mapping
2620,17-Sergio-X,00:08:22,00:08:25,00:00:03,Testing
2621,17-Sergio-X,00:08:25,00:08:27,00:00:01,Mapping
2622,17-Sergio-X,00:08:27,00:08:36,00:00:09,Testing
2623,17-Sergio-X,00:08:36,00:08:38,00:00:02,Mounting
2624,17-Sergio-X,00:08:38,00:08:47,00:00:08,Testing
2625,17-Sergio-X,00:08:47,00:08:54,00:00:08,Mapping
2626,17-Sergio-X,00:08:55,00:09:01,00:00:06,Testing
2627,17-Sergio-X,00:09:01,00:09:04,00:00:03,Mapping
2628,17-Sergio-X,00:09:04,00:09:13,00:00:09,Testing
2629,17-Sergio-X,00:09:13,00:09:30,00:00:16,Mapping
2630,17-Sergio-X,00:09:30,00:09:41,00:00:12,Testing
2631,17-Sergio-X,00:09:42,00:09:43,00:00:01,Mapping
2632,17-Sergio-X,00:09:43,00:10:09,00:00:26,Testing
2633,17-Sergio-X,00:10:09,00:10:13,00:00:04,Mounting
2634,17-Sergio-X,00:10:13,00:10:32,00:00:20,Testing
2635,17-Sergio-X,00:10:32,00:10:40,00:00:08,Mounting
2636,17-Sergio-X,00:10:40,00:10:47,00:00:07,Mapping
2637,17-Sergio-X,00:10:47,00:10:56,00:00:09,Testing
2638,17-Sergio-X,00:10:56,00:11:01,00:00:05,Mounting
2639,17-Sergio-X,00:11:01,00:11:08,00:00:07,Testing
2640,17-Sergio-X,00:11:08,00:11:25,00:00:16,Mapping
2641,17-Sergio-X,00:11:24,00:11:38,00:00:14,Testing
2642,17-Sergio-X,00:11:38,00:11:44,00:00:06,Mapping
2643,17-Sergio-X,00:11:44,00:11:48,00:00:04,Testing
2644,17-Sergio-X,00:11:49,00:11:56,00:00:07,Mapping
2645,17-Sergio-X,00:11:56,00:12:23,00:00:27,Testing
2646,17-Sergio-X,00:12:24,00:12:39,00:00:15,Mapping
2647,17-Sergio-X,00:12:39,00:12:53,00:00:14,Testing
2648,17-Sergio-X,00:12:53,00:12:59,00:00:07,Mapping
2649,17-Sergio-X,00:13:00,00:13:07,00:00:07,Testing
2650,17-Sergio-X,00:13:07,00:13:12,00:00:05,Mapping
2651,17-Sergio-X,00:13:12,00:13:19,00:00:07,Testing
2652,17-Sergio-X,00:13:19,00:13:24,00:00:05,Mapping
2653,17-Sergio-X,00:13:24,00:13:37,00:00:14,Testing
2654,17-Sergio-X,00:13:37,00:13:44,00:00:07,Mapping
2655,17-Sergio-X,00:13:44,00:13:51,00:00:07,Testing
2656,17-Sergio-X,00:13:51,00:13:56,00:00:06,Mapping
2657,17-Sergio-X,00:13:57,00:14:03,00:00:07,Testing
2658,17-Sergio-X,00:14:03,00:14:08,00:00:04,Mapping
2659,17-Sergio-X,00:14:08,00:14:34,00:00:26,Testing
2660,17-Sergio-X,00:14:34,00:15:03,00:00:29,Mapping
2661,17-Sergio-X,00:15:03,00:15:27,00:00:25,Testing
2662,17-Sergio-X,00:15:27,00:15:45,00:00:18,Mapping
2663,17-Sergio-X,00:15:46,00:16:00,00:00:14,Testing
2664,17-Sergio-X,00:16:00,00:16:06,00:00:07,Mapping
2665,17-Sergio-X,00:16:06,00:16:18,00:00:11,Testing
2666,17-Sergio-X,00:16:18,00:16:23,00:00:05,Mapping
2667,17-Sergio-X,00:16:23,00:17:38,00:01:15,Testing
2668,17-Sergio-X,00:17:38,00:17:42,00:00:03,Mapping
2669,17-Sergio-X,00:17:42,00:17:53,00:00:11,Testing
2670,17-Sergio-X,00:17:53,00:18:07,00:00:14,Mapping
2671,17-Sergio-X,00:18:07,00:18:10,00:00:03,Testing
2672,17-Sergio-X,00:18:10,00:18:13,00:00:02,Mapping
2673,17-Sergio-X,00:18:13,00:18:24,00:00:12,Mounting
2674,17-Sergio-X,00:18:24,00:18:33,00:00:08,Mapping
2675,17-Sergio-X,00:18:33,00:18:40,00:00:07,Testing
2676,17-Sergio-X,00:18:40,00:18:56,00:00:16,Mapping
2677,17-Sergio-X,00:18:56,00:19:15,00:00:19,Mounting
2678,17-Sergio-X,00:19:15,00:19:29,00:00:14,Consulting
2679,17-Sergio-X,00:19:29,00:19:33,00:00:04,Mounting
2680,17-Sergio-X,00:19:33,00:19:42,00:00:08,Mapping
2681,17-Sergio-X,00:19:42,00:19:48,00:00:06,Testing
2682,17-Sergio-X,00:19:48,00:19:50,00:00:03,Mapping
2683,17-Sergio-X,00:19:50,00:19:57,00:00:06,Mounting
2684,17-Sergio-X,00:19:57,00:20:00,00:00:03,Mapping
2685,17-Sergio-X,00:20:00,00:20:11,00:00:11,Testing
2686,17-Sergio-X,00:20:11,00:20:14,00:00:03,Mapping
2687,17-Sergio-X,00:20:15,00:20:18,00:00:04,Testing
2688,17-Sergio-X,00:20:18,00:20:26,00:00:07,Mapping
2689,17-Sergio-X,00:20:26,00:20:51,00:00:25,Testing
2690,17-Sergio-X,00:20:51,00:20:57,00:00:06,Mounting
2691,17-Sergio-X,00:20:57,00:21:16,00:00:19,Mapping
2692,17-Sergio-X,00:21:16,00:21:29,00:00:13,Testing
2693,17-Sergio-X,00:21:29,00:21:33,00:00:04,Mapping
2694,17-Sergio-X,00:21:33,00:21:58,00:00:24,Testing
2695,17-Sergio-X,00:21:58,00:22:04,00:00:06,Mounting
2696,17-Sergio-X,00:22:04,00:22:12,00:00:08,Mapping
2697,17-Sergio-X,00:22:12,00:22:22,00:00:10,Testing
2698,17-Sergio-X,00:22:22,00:22:33,00:00:11,Mapping
2699,17-Sergio-X,00:22:33,00:24:20,00:01:48,Testing
2700,17-Sergio-X,00:24:20,00:24:23,00:00:03,Mapping
2701,17-Sergio-X,00:24:23,00:24:51,00:00:28,Testing
2702,17-Sergio-X,00:24:52,00:24:57,00:00:06,Mapping
2703,17-Sergio-X,00:24:57,00:25:29,00:00:32,Testing
2704,17-Sergio-Y,00:00:12,00:02:55,00:02:42,Mounting
2705,17-Sergio-Y,00:02:55,00:03:10,00:00:15,Testing
2706,17-Sergio-Y,00:03:10,00:03:11,00:00:01,Consulting
2707,17-Sergio-Y,00:03:12,00:03:43,00:00:31,Mapping
2708,17-Sergio-Y,00:03:43,00:03:47,00:00:05,Planning
2709,17-Sergio-Y,00:03:47,00:06:42,00:02:54,Mounting
2710,17-Sergio-Y,00:06:42,00:06:47,00:00:06,Testing
2711,17-Sergio-Y,00:06:47,00:06:53,00:00:06,Mapping
2712,17-Sergio-Y,00:06:53,00:08:47,00:01:54,Mounting
2713,17-Sergio-Y,00:08:47,00:08:52,00:00:05,Mapping
2714,17-Sergio-Y,00:08:52,00:10:12,00:01:20,Testing
2715,17-Sergio-Y,00:10:12,00:10:23,00:00:10,Mapping
2716,17-Sergio-Y,00:10:23,00:10:49,00:00:26,Testing
2717,17-Sergio-Y,00:10:49,00:10:54,00:00:06,Mapping
2718,17-Sergio-Y,00:10:54,00:11:02,00:00:08,Testing
2719,17-Sergio-Y,00:11:02,00:11:29,00:00:26,Mapping
2720,17-Sergio-Y,00:11:29,00:11:47,00:00:18,Testing
2721,17-Sergio-Y,00:11:47,00:11:51,00:00:05,Mapping
2722,17-Sergio-Y,00:11:51,00:12:31,00:00:39,Consulting
2723,17-Sergio-Y,00:12:31,00:12:48,00:00:17,Mapping
2724,17-Sergio-Y,00:12:48,00:12:57,00:00:09,Testing
2725,17-Sergio-Y,00:12:56,00:13:28,00:00:32,Mapping
2726,17-Sergio-Y,00:13:28,00:13:34,00:00:06,Testing
2727,17-Sergio-Y,00:13:34,00:16:27,00:02:52,Mounting
2728,17-Sergio-Y,00:16:27,00:16:38,00:00:11,Mapping
2729,17-Sergio-Y,00:16:38,00:16:43,00:00:05,Testing
2730,17-Sergio-Y,00:16:43,00:18:47,00:02:04,Mounting
2731,17-Sergio-Y,00:18:47,00:18:50,00:00:04,Testing
2732,17-Sergio-Y,00:18:50,00:19:08,00:00:18,Mapping
2733,17-Sergio-Y,00:19:08,00:19:30,00:00:22,Testing
2734,17-Sergio-Y,00:19:30,00:19:37,00:00:07,Mapping
2735,17-Sergio-Y,00:19:37,00:20:46,00:01:08,Testing
2736,17-Sergio-Y,00:20:46,00:21:02,00:00:16,Mounting
2737,17-Sergio-Y,00:21:02,00:21:10,00:00:07,Mapping
2738,17-Sergio-Y,00:21:10,00:22:26,00:01:16,Mounting
2739,17-Sergio-Y,00:22:26,00:22:42,00:00:16,Testing
2740,17-Sergio-Y,00:22:42,00:23:42,00:01:00,Mounting
2741,17-Sergio-Y,00:23:42,00:23:50,00:00:07,Testing
2742,17-Sergio-Y,00:23:50,00:24:14,00:00:25,Mounting
2743,17-Sergio-Y,00:24:15,00:24:33,00:00:18,Testing
2744,17-Sergio-Y,00:24:33,00:24:45,00:00:12,Mounting
2745,17-Sergio-Y,00:24:45,00:25:39,00:00:54,Consulting
2746,18-SofiaFreire-X,00:00:02,00:00:37,00:00:35,Mounting
2747,18-SofiaFreire-X,00:00:37,00:01:07,00:00:29,Mapping
2748,18-SofiaFreire-X,00:01:07,00:01:14,00:00:07,Testing
2749,18-SofiaFreire-X,00:01:14,00:01:25,00:00:11,Mapping
2750,18-SofiaFreire-X,00:01:25,00:01:40,00:00:15,Testing
2751,18-SofiaFreire-X,00:01:40,00:01:45,00:00:04,Mapping
2752,18-SofiaFreire-X,00:01:45,00:01:56,00:00:11,Testing
2753,18-SofiaFreire-X,00:01:56,00:02:31,00:00:35,Consulting
2754,18-SofiaFreire-X,00:02:31,00:02:45,00:00:14,Mapping
2755,18-SofiaFreire-X,00:02:45,00:02:58,00:00:13,Consulting
2756,18-SofiaFreire-X,00:02:58,00:03:05,00:00:06,Testing
2757,18-SofiaFreire-X,00:03:04,00:03:18,00:00:14,Mapping
2758,18-SofiaFreire-X,00:03:19,00:03:28,00:00:09,Testing
2759,18-SofiaFreire-X,00:03:28,00:03:31,00:00:03,Mapping
2760,18-SofiaFreire-X,00:03:31,00:03:37,00:00:06,Testing
2761,18-SofiaFreire-X,00:03:37,00:03:44,00:00:07,Mounting
2762,18-SofiaFreire-X,00:03:45,00:03:47,00:00:02,Testing
2763,18-SofiaFreire-X,00:03:47,00:04:12,00:00:25,Mapping
2764,18-SofiaFreire-X,00:04:12,00:04:23,00:00:11,Testing
2765,18-SofiaFreire-X,00:04:23,00:04:39,00:00:16,Mapping
2766,18-SofiaFreire-X,00:04:39,00:05:00,00:00:21,Testing
2767,18-SofiaFreire-X,00:05:00,00:05:04,00:00:03,Mapping
2768,18-SofiaFreire-X,00:05:04,00:05:27,00:00:23,Testing
2769,18-SofiaFreire-X,00:05:27,00:05:31,00:00:03,Mapping
2770,18-SofiaFreire-X,00:05:31,00:05:36,00:00:05,Testing
2771,18-SofiaFreire-X,00:05:36,00:05:41,00:00:05,Mapping
2772,18-SofiaFreire-X,00:05:41,00:05:45,00:00:03,Planning
2773,18-SofiaFreire-X,00:05:45,00:05:49,00:00:04,Mounting
2774,18-SofiaFreire-X,00:05:49,00:05:53,00:00:04,Mapping
2775,18-SofiaFreire-X,00:05:53,00:05:54,00:00:01,Testing
2776,18-SofiaFreire-X,00:05:54,00:05:57,00:00:03,Mapping
2777,18-SofiaFreire-X,00:05:57,00:06:33,00:00:36,Testing
2778,18-SofiaFreire-X,00:06:33,00:07:59,00:01:26,Consulting
2779,18-SofiaFreire-X,00:07:59,00:08:26,00:00:27,Mapping
2780,18-SofiaFreire-X,00:08:26,00:08:47,00:00:22,Testing
2781,18-SofiaFreire-X,00:08:48,00:09:00,00:00:12,Mounting
2782,18-SofiaFreire-X,00:09:00,00:09:16,00:00:16,Mapping
2783,18-SofiaFreire-X,00:09:16,00:09:43,00:00:27,Testing
2784,18-SofiaFreire-X,00:09:43,00:09:50,00:00:07,Mapping
2785,18-SofiaFreire-X,00:09:50,00:09:56,00:00:05,Mounting
2786,18-SofiaFreire-X,00:09:56,00:10:01,00:00:05,Mapping
2787,18-SofiaFreire-X,00:10:01,00:10:13,00:00:13,Testing
2788,18-SofiaFreire-X,00:10:13,00:10:24,00:00:10,Mapping
2789,18-SofiaFreire-X,00:10:24,00:10:25,00:00:01,Testing
2790,18-SofiaFreire-X,00:10:25,00:10:28,00:00:03,Mapping
2791,18-SofiaFreire-X,00:10:28,00:10:42,00:00:14,Testing
2792,18-SofiaFreire-X,00:10:42,00:10:54,00:00:12,Mapping
2793,18-SofiaFreire-X,00:10:54,00:11:14,00:00:21,Testing
2794,18-SofiaFreire-X,00:11:14,00:11:21,00:00:07,Planning
2795,18-SofiaFreire-X,00:11:21,00:11:36,00:00:15,Mounting
2796,18-SofiaFreire-X,00:11:36,00:11:40,00:00:04,Mapping
2797,18-SofiaFreire-X,00:11:40,00:11:41,00:00:02,Testing
2798,18-SofiaFreire-X,00:11:41,00:12:00,00:00:19,Mapping
2799,18-SofiaFreire-X,00:12:00,00:12:12,00:00:11,Testing
2800,18-SofiaFreire-X,00:12:12,00:12:32,00:00:20,Mapping
2801,18-SofiaFreire-X,00:12:32,00:12:36,00:00:04,Testing
2802,18-SofiaFreire-X,00:12:36,00:12:41,00:00:05,Mapping
2803,18-SofiaFreire-X,00:12:42,00:13:03,00:00:22,Testing
2804,18-SofiaFreire-X,00:13:03,00:13:17,00:00:14,Mapping
2805,18-SofiaFreire-X,00:13:17,00:13:36,00:00:19,Testing
2806,18-SofiaFreire-X,00:13:36,00:13:42,00:00:06,Mapping
2807,18-SofiaFreire-X,00:13:42,00:13:44,00:00:02,Testing
2808,18-SofiaFreire-X,00:13:44,00:13:59,00:00:15,Mapping
2809,18-SofiaFreire-X,00:13:59,00:14:03,00:00:04,Planning
2810,18-SofiaFreire-X,00:14:04,00:14:14,00:00:10,Mounting
2811,18-SofiaFreire-X,00:14:14,00:14:22,00:00:08,Mapping
2812,18-SofiaFreire-X,00:14:22,00:14:41,00:00:19,Testing
